id,userid,itemid,finalgrade,timemodified
900,408,32,29.6,1709776800
901,412,32,35.5,1709863200
902,418,32,29.4,1709517600
903,420,32,17.1,1709690400
904,439,32,31.5,1709517600
905,441,32,38.6,1709431200
906,450,32,37.1,1709431200
907,460,32,41.6,1709690400
908,464,32,30.7,1709949600
909,466,32,48.5,1709690400
910,468,32,31.2,1709776800
911,470,32,38.3,1709690400
912,501,32,67.9,1709776800
913,503,32,0.1,1709863200
914,521,32,37.6,1709949600
915,528,32,28.4,1709776800
916,531,32,34.3,1709863200
917,554,32,17.4,1709863200
918,572,32,39.4,1709604000
919,577,32,19.1,1709863200
920,617,32,45.9,1709604000
921,634,32,72.7,1709863200
922,646,32,14.4,1709863200
923,655,32,11.8,1709431200
924,661,32,59.9,1709776800
925,662,32,19.5,1709431200
926,665,32,35.6,1709776800
927,672,32,39.5,1709431200
928,675,32,38.1,1709863200
929,688,32,0.1,1709690400
930,695,32,6.8,1709517600
931,704,32,5.4,1709604000
932,713,32,63.2,1709604000
933,749,32,35.3,1709863200
934,774,32,26.2,1709690400
935,785,32,10.3,1709431200
936,789,32,37.4,1709949600
937,824,32,35.0,1710036000
938,853,32,20.4,1709604000
939,857,32,35.0,1709776800
940,863,32,23.1,1709604000
941,871,32,74.4,1709863200
942,877,32,75.9,1709949600
943,902,32,78.8,1709517600
944,914,32,11.8,1709604000
945,915,32,4.3,1709776800
946,930,32,52.5,1709431200
947,935,32,24.3,1709690400
948,942,32,18.8,1709690400
949,965,32,18.4,1709431200
950,976,32,44.4,1709604000
951,977,32,58.2,1709949600
952,979,32,59.0,1709776800
953,999,32,51.0,1709690400
954,1010,32,74.7,1709776800
955,1017,32,48.1,1709690400
956,1027,32,16.7,1709776800
957,1039,32,52.2,1710036000
958,1044,32,23.5,1709431200
959,1048,32,42.3,1709863200
960,1051,32,41.2,1709863200
961,1057,32,14.4,1709604000
962,1068,32,28.6,1710036000
963,1075,32,21.8,1709604000
964,1079,32,50.0,1710036000
965,1083,32,23.6,1710036000
966,1086,32,45.5,1709776800
967,1099,32,20.6,1709863200
968,1104,32,34.8,1709863200
969,1113,32,55.3,1710036000
970,1118,32,28.4,1709690400
971,1128,32,50.9,1709776800
972,1129,32,42.2,1710036000
973,1134,32,29.0,1709690400
974,1144,32,51.2,1709690400
975,1190,32,74.3,1709776800
976,1194,32,30.1,1709949600
977,1200,32,48.7,1709517600
978,1207,32,29.1,1709604000
979,1212,32,47.2,1709604000
980,1223,32,24.2,1709517600
981,1238,32,62.5,1709431200
982,1241,32,1.8,1709863200
983,1258,32,61.0,1709431200
984,1264,32,16.6,1709949600
985,1266,32,9.8,1709949600
986,1310,32,34.8,1709949600
987,1312,32,13.4,1709949600
988,1331,32,64.9,1709863200
989,1336,32,32.2,1709776800
990,1342,32,28.2,1709690400
991,1347,32,56.5,1709863200
992,1351,32,42.2,1709863200
993,1372,32,22.7,1709863200
994,1377,32,60.4,1709776800
995,1387,32,17.0,1709949600
996,1398,32,22.6,1709690400
997,1413,32,46.3,1710036000
998,1420,32,19.4,1709517600
999,1430,32,83.3,1709776800
1000,1432,32,51.0,1709690400
1001,1439,32,54.9,1709776800
1002,1451,32,36.8,1709863200
1003,1469,32,51.7,1709517600
1004,1492,32,40.9,1709604000
1005,1495,32,55.1,1709863200
1006,1515,32,21.7,1709949600
1007,1543,32,72.6,1709431200
1008,1553,32,53.9,1709949600
1009,1562,32,40.1,1709949600
1010,1563,32,36.7,1709604000
1011,1564,32,42.8,1709431200
1012,1577,32,26.5,1709776800
1013,1600,32,71.7,1709604000
1014,1619,32,32.3,1709604000
1015,1626,32,31.0,1709863200
1016,1641,32,32.7,1709690400
1017,1648,32,33.5,1709604000
1018,1651,32,58.4,1709517600
1019,1673,32,62.0,1709604000
1020,1675,32,29.1,1709690400
1021,1676,32,12.7,1709949600
1022,1677,32,36.3,1709690400
1023,1700,32,56.7,1709776800
1024,1704,32,34.8,1709690400
1025,1714,32,21.6,1709517600
1026,1715,32,100.0,1709690400
1027,1716,32,64.1,1709517600
1028,1720,32,45.9,1709776800
1029,1727,32,58.8,1709690400
1030,1731,32,20.3,1709863200
1031,1737,32,25.8,1709517600
1032,1759,32,20.6,1709431200
1033,1760,32,44.0,1709776800
1034,1777,32,59.6,1709863200
1035,1802,32,54.2,1709690400
1036,1854,32,56.7,1709949600
1037,1863,32,19.9,1709776800
1038,1870,32,26.4,1709431200
1039,1903,32,54.1,1709949600
1040,1905,32,64.1,1709604000
1041,1910,32,13.7,1709776800
1042,1934,32,44.8,1710036000
1043,1950,32,19.8,1709863200
1044,1951,32,16.2,1710036000
1045,1954,32,16.3,1709517600
1046,1960,32,23.1,1709863200
1047,1961,32,32.0,1710036000
1048,1965,32,81.5,1709863200
1049,1967,32,42.1,1709776800
1050,1978,32,27.4,1709604000
1051,1981,32,37.0,1709604000
1052,1992,32,52.3,1709949600
1053,1999,32,37.1,1709431200
1054,6,33,24.6,1709611200
1055,8,33,46.3,1709870400
1056,13,33,50.5,1710043200
1057,19,33,56.1,1710043200
1058,24,33,27.4,1709956800
1059,34,33,69.0,1709697600
1060,45,33,20.5,1709438400
1061,55,33,57.8,1709524800
1062,58,33,69.2,1710043200
1063,73,33,5.1,1709611200
1064,83,33,62.3,1709611200
1065,95,33,93.2,1709611200
1066,96,33,68.0,1709697600
1067,100,33,19.3,1709611200
1068,101,33,21.8,1709697600
1069,113,33,47.7,1709524800
1070,118,33,54.1,1709784000
1071,139,33,31.7,1709784000
1072,186,33,10.3,1709956800
1073,189,33,57.5,1709870400
1074,194,33,34.1,1709956800
1075,214,33,46.5,1710043200
1076,223,33,36.5,1709524800
1077,224,33,16.3,1709438400
1078,233,33,5.0,1709611200
1079,241,33,36.4,1709697600
1080,252,33,28.1,1709784000
1081,257,33,18.4,1709524800
1082,275,33,25.7,1709611200
1083,295,33,27.1,1709697600
1084,296,33,25.9,1709784000
1085,298,33,54.4,1709438400
1086,300,33,52.5,1709697600
1087,301,33,51.9,1709611200
1088,305,33,14.2,1709956800
1089,321,33,34.0,1710043200
1090,333,33,30.7,1709956800
1091,334,33,44.8,1709524800
1092,340,33,28.4,1709697600
1093,357,33,36.6,1709611200
1094,359,33,58.9,1709870400
1095,383,33,32.5,1709956800
1096,388,33,11.9,1710043200
1097,390,33,25.1,1709870400
1098,405,33,20.3,1709611200
1099,408,33,47.5,1709697600
1100,411,33,13.2,1709784000
1101,439,33,52.1,1709870400
1102,447,33,21.8,1710043200
1103,452,33,14.3,1709438400
1104,453,33,48.9,1709611200
1105,459,33,26.4,1709697600
1106,460,33,43.4,1709870400
1107,464,33,76.9,1709784000
1108,466,33,42.8,1710043200
1109,470,33,62.9,1709784000
1110,506,33,31.7,1709784000
1111,531,33,42.2,1710043200
1112,544,33,32.7,1709956800
1113,572,33,49.4,1709438400
1114,603,33,7.4,1709956800
1115,612,33,62.2,1709956800
1116,614,33,5.2,1709697600
1117,617,33,53.9,1709697600
1118,634,33,83.9,1709956800
1119,657,33,18.5,1709438400
1120,661,33,80.0,1709870400
1121,665,33,81.5,1709697600
1122,668,33,27.5,1709611200
1123,672,33,70.5,1709956800
1124,675,33,60.2,1709438400
1125,688,33,40.6,1709524800
1126,695,33,16.5,1709438400
1127,704,33,10.0,1709956800
1128,713,33,15.3,1709438400
1129,749,33,47.3,1709438400
1130,750,33,59.0,1709784000
1131,774,33,56.9,1709438400
1132,782,33,47.1,1709870400
1133,785,33,36.1,1709697600
1134,789,33,39.2,1709438400
1135,803,33,8.1,1709611200
1136,813,33,0.1,1709524800
1137,829,33,18.0,1710043200
1138,853,33,21.4,1709956800
1139,854,33,39.0,1709611200
1140,857,33,37.5,1709611200
1141,863,33,58.3,1709956800
1142,867,33,40.4,1709438400
1143,871,33,38.4,1709438400
1144,915,33,25.6,1709438400
1145,930,33,56.4,1709784000
1146,937,33,29.0,1709438400
1147,942,33,62.7,1709956800
1148,976,33,53.8,1709784000
1149,979,33,68.5,1709870400
1150,982,33,33.0,1709784000
1151,999,33,5.7,1709784000
1152,1010,33,57.3,1709611200
1153,1017,33,26.5,1709956800
1154,1034,33,34.0,1709524800
1155,1039,33,63.4,1709870400
1156,1043,33,44.0,1710043200
1157,1048,33,49.1,1709438400
1158,1049,33,21.2,1709697600
1159,1057,33,5.7,1709784000
1160,1060,33,43.2,1709784000
1161,1062,33,24.9,1709438400
1162,1079,33,48.2,1709611200
1163,1082,33,6.8,1709438400
1164,1083,33,39.4,1709784000
1165,1087,33,42.5,1710043200
1166,1088,33,34.0,1709784000
1167,1092,33,62.5,1709870400
1168,1104,33,50.0,1709524800
1169,1113,33,43.7,1709784000
1170,1114,33,20.3,1709870400
1171,1118,33,59.1,1709611200
1172,1120,33,42.7,1710043200
1173,1128,33,41.4,1709784000
1174,1129,33,50.9,1709956800
1175,1134,33,63.4,1709438400
1176,1144,33,36.5,1709697600
1177,1152,33,28.2,1709611200
1178,1166,33,33.8,1709697600
1179,1167,33,44.0,1710043200
1180,1188,33,30.9,1709784000
1181,1190,33,56.7,1710043200
1182,1193,33,17.3,1709524800
1183,1194,33,27.3,1710043200
1184,1200,33,23.5,1709956800
1185,1207,33,44.4,1709956800
1186,1212,33,47.2,1709870400
1187,1223,33,13.0,1709870400
1188,1238,33,84.1,1709697600
1189,1258,33,75.7,1709956800
1190,1306,33,31.9,1709870400
1191,1312,33,18.8,1709611200
1192,1331,33,42.3,1709438400
1193,1334,33,18.1,1709438400
1194,1335,33,4.4,1709697600
1195,1336,33,10.5,1709784000
1196,1339,33,24.0,1709697600
1197,1342,33,26.0,1709870400
1198,1346,33,44.3,1709524800
1199,1347,33,56.8,1709697600
1200,1351,33,45.0,1709438400
1201,1366,33,51.9,1709611200
1202,1378,33,33.0,1709784000
1203,1387,33,33.7,1710043200
1204,1398,33,21.0,1709870400
1205,1413,33,36.7,1709784000
1206,1419,33,15.4,1709784000
1207,1430,33,70.5,1709611200
1208,1431,33,41.2,1709956800
1209,1432,33,43.7,1709870400
1210,1439,33,23.4,1710043200
1211,1440,33,11.3,1709524800
1212,1447,33,6.9,1710043200
1213,1451,33,47.4,1709524800
1214,1453,33,1.0,1710043200
1215,1469,33,25.1,1710043200
1216,1478,33,10.0,1709784000
1217,1489,33,20.4,1709870400
1218,1492,33,47.3,1709784000
1219,1495,33,63.2,1709524800
1220,1500,33,44.2,1709611200
1221,1515,33,14.0,1709524800
1222,1560,33,19.1,1710043200
1223,1562,33,68.4,1709784000
1224,1563,33,12.2,1709956800
1225,1577,33,22.2,1709697600
1226,1578,33,13.2,1710043200
1227,1600,33,51.4,1709611200
1228,1619,33,4.9,1709524800
1229,1626,33,50.5,1709524800
1230,1632,33,23.4,1709524800
1231,1641,33,47.4,1709438400
1232,1651,33,56.7,1710043200
1233,1655,33,37.9,1709784000
1234,1673,33,27.0,1709697600
1235,1676,33,5.0,1709870400
1236,1677,33,35.7,1709611200
1237,1699,33,7.4,1710043200
1238,1701,33,33.9,1709697600
1239,1704,33,66.9,1709697600
1240,1714,33,20.0,1709870400
1241,1715,33,58.9,1709697600
1242,1716,33,69.4,1709697600
1243,1720,33,23.4,1709697600
1244,1731,33,25.2,1709870400
1245,1767,33,16.3,1710043200
1246,1813,33,20.9,1709956800
1247,1862,33,38.1,1709956800
1248,1884,33,47.9,1709524800
1249,1903,33,50.6,1709870400
1250,1905,33,42.8,1709784000
1251,1934,33,25.1,1709956800
1252,1950,33,28.8,1709438400
1253,1960,33,27.1,1709870400
1254,1961,33,59.2,1709438400
1255,1965,33,29.7,1709956800
1256,1967,33,58.9,1709697600
1257,1979,33,38.3,1709784000
1258,1989,33,6.4,1709956800
1259,1992,33,57.9,1710043200
1260,6,34,38.8,1710003600
1261,8,34,56.5,1710176400
1262,12,34,41.8,1710262800
1263,13,34,27.1,1709744400
1264,19,34,76.1,1710262800
1265,32,34,10.0,1709917200
1266,34,34,54.1,1709744400
1267,40,34,37.8,1710090000
1268,45,34,47.2,1709917200
1269,53,34,54.0,1709744400
1270,55,34,55.1,1710003600
1271,58,34,62.0,1710090000
1272,73,34,35.7,1709744400
1273,80,34,50.7,1710262800
1274,83,34,35.2,1709744400
1275,95,34,76.9,1710176400
1276,100,34,18.5,1709658000
1277,116,34,33.1,1709917200
1278,135,34,63.8,1709830800
1279,139,34,47.6,1709744400
1280,186,34,30.0,1710090000
1281,189,34,26.2,1709744400
1282,202,34,28.6,1710176400
1283,208,34,23.4,1709830800
1284,214,34,47.0,1710003600
1285,223,34,52.7,1709830800
1286,246,34,17.0,1709917200
1287,265,34,20.9,1709830800
1288,300,34,36.6,1709917200
1289,301,34,34.2,1709830800
1290,321,34,12.2,1710176400
1291,340,34,14.0,1710262800
1292,358,34,43.1,1709917200
1293,359,34,66.7,1709830800
1294,382,34,4.2,1710003600
1295,383,34,42.5,1710003600
1296,390,34,10.0,1710262800
1297,397,34,46.4,1710262800
1298,411,34,47.4,1709658000
1299,412,34,30.4,1709658000
1300,418,34,28.8,1709658000
1301,420,34,26.2,1709658000
1302,432,34,44.8,1709658000
1303,439,34,52.7,1710262800
1304,459,34,50.2,1709830800
1305,460,34,53.0,1709830800
1306,464,34,74.5,1710176400
1307,466,34,70.4,1709744400
1308,468,34,4.9,1709917200
1309,470,34,72.0,1710003600
1310,506,34,44.6,1710090000
1311,531,34,15.9,1710176400
1312,572,34,60.0,1710003600
1313,591,34,26.6,1709917200
1314,599,34,13.2,1710262800
1315,634,34,68.0,1709830800
1316,640,34,15.0,1709830800
1317,646,34,2.4,1710262800
1318,657,34,49.6,1709658000
1319,661,34,59.6,1710262800
1320,665,34,60.7,1710090000
1321,668,34,29.6,1710262800
1322,675,34,57.0,1710176400
1323,688,34,15.5,1709917200
1324,695,34,23.4,1709744400
1325,711,34,43.7,1709917200
1326,715,34,39.3,1710090000
1327,749,34,61.0,1710262800
1328,750,34,34.2,1710003600
1329,761,34,40.3,1709658000
1330,774,34,32.4,1710090000
1331,785,34,29.3,1709744400
1332,789,34,65.5,1710262800
1333,803,34,20.4,1709917200
1334,824,34,41.1,1709830800
1335,829,34,27.4,1709917200
1336,858,34,3.6,1709830800
1337,867,34,14.3,1710262800
1338,871,34,48.5,1710003600
1339,877,34,54.3,1709744400
1340,902,34,73.1,1710176400
1341,912,34,30.6,1709658000
1342,935,34,34.5,1710176400
1343,937,34,10.0,1710262800
1344,942,34,39.2,1709658000
1345,976,34,29.8,1709917200
1346,977,34,66.5,1710176400
1347,979,34,71.0,1710262800
1348,982,34,63.8,1709744400
1349,990,34,38.6,1710090000
1350,995,34,17.7,1709830800
1351,999,34,25.5,1710262800
1352,1007,34,8.4,1710176400
1353,1010,34,63.5,1710262800
1354,1039,34,62.1,1710176400
1355,1043,34,87.4,1710176400
1356,1044,34,28.2,1709744400
1357,1048,34,32.2,1709744400
1358,1049,34,31.2,1710003600
1359,1051,34,45.4,1710176400
1360,1057,34,36.6,1710176400
1361,1060,34,36.8,1709658000
1362,1062,34,30.3,1709917200
1363,1066,34,20.8,1710090000
1364,1068,34,38.6,1709658000
1365,1083,34,34.3,1709658000
1366,1086,34,32.2,1709658000
1367,1087,34,67.5,1710003600
1368,1088,34,44.5,1710003600
1369,1092,34,33.0,1709830800
1370,1113,34,27.3,1709917200
1371,1118,34,47.9,1709744400
1372,1120,34,47.7,1709658000
1373,1131,34,18.4,1710262800
1374,1134,34,55.9,1710176400
1375,1167,34,39.0,1710090000
1376,1190,34,26.2,1710090000
1377,1207,34,55.9,1710176400
1378,1212,34,28.2,1710262800
1379,1223,34,51.1,1709917200
1380,1238,34,72.7,1709830800
1381,1250,34,20.0,1709744400
1382,1257,34,26.4,1709744400
1383,1268,34,18.5,1709744400
1384,1279,34,19.3,1710176400
1385,1320,34,14.5,1710262800
1386,1331,34,38.5,1709744400
1387,1335,34,26.2,1709658000
1388,1339,34,10.9,1709658000
1389,1342,34,60.1,1709917200
1390,1347,34,54.8,1710176400
1391,1351,34,37.8,1710262800
1392,1355,34,30.9,1709830800
1393,1366,34,61.5,1710003600
1394,1377,34,27.0,1710262800
1395,1385,34,49.2,1709830800
1396,1398,34,17.4,1709658000
1397,1400,34,73.6,1710003600
1398,1413,34,45.0,1710262800
1399,1431,34,38.0,1709744400
1400,1432,34,35.0,1709917200
1401,1440,34,14.6,1710176400
1402,1451,34,44.6,1710262800
1403,1454,34,10.0,1710176400
1404,1459,34,14.8,1710003600
1405,1466,34,50.7,1710176400
1406,1469,34,68.5,1709917200
1407,1487,34,28.6,1710003600
1408,1489,34,22.0,1710003600
1409,1495,34,63.1,1709917200
1410,1515,34,8.5,1709744400
1411,1518,34,12.9,1709658000
1412,1543,34,86.1,1710176400
1413,1550,34,56.5,1710176400
1414,1553,34,54.4,1710090000
1415,1561,34,16.7,1710003600
1416,1562,34,49.5,1709658000
1417,1577,34,61.7,1709917200
1418,1626,34,16.6,1709658000
1419,1632,34,11.6,1709658000
1420,1641,34,55.5,1710003600
1421,1648,34,53.4,1709830800
1422,1649,34,24.0,1710090000
1423,1651,34,55.7,1709917200
1424,1655,34,34.6,1710003600
1425,1673,34,58.0,1710003600
1426,1677,34,59.2,1709744400
1427,1699,34,0.8,1709830800
1428,1700,34,28.5,1709830800
1429,1701,34,40.3,1710262800
1430,1704,34,58.1,1709658000
1431,1709,34,37.3,1709830800
1432,1714,34,12.5,1710262800
1433,1715,34,48.2,1709744400
1434,1727,34,66.3,1710003600
1435,1744,34,21.6,1709658000
1436,1767,34,20.6,1709830800
1437,1802,34,48.0,1710176400
1438,1806,34,42.7,1709744400
1439,1813,34,26.1,1709658000
1440,1854,34,21.7,1709744400
1441,1870,34,28.3,1709917200
1442,1903,34,41.2,1709830800
1443,1950,34,1.1,1709917200
1444,1959,34,44.3,1710003600
1445,1960,34,31.7,1710262800
1446,1965,34,47.9,1709658000
1447,1967,34,46.9,1710262800
1448,1979,34,62.7,1709744400
1449,1989,34,23.7,1709830800
1450,1992,34,46.7,1709830800
1451,1999,34,30.2,1709658000
1452,6,35,13.2,1709560800
1453,8,35,22.4,1709820000
1454,34,35,70.0,1709560800
1455,40,35,64.9,1710079200
1456,45,35,44.1,1709733600
1457,53,35,64.2,1709992800
1458,55,35,50.8,1709647200
1459,80,35,11.0,1709906400
1460,95,35,53.2,1709992800
1461,96,35,38.6,1710165600
1462,100,35,40.5,1709820000
1463,113,35,69.4,1710079200
1464,116,35,16.7,1709647200
1465,132,35,34.5,1709647200
1466,135,35,51.9,1709992800
1467,139,35,51.1,1709906400
1468,151,35,48.4,1709820000
1469,182,35,16.8,1709820000
1470,186,35,23.7,1709647200
1471,194,35,52.1,1709733600
1472,208,35,71.5,1709647200
1473,214,35,59.6,1709906400
1474,223,35,49.7,1709560800
1475,233,35,27.4,1709647200
1476,241,35,15.5,1709560800
1477,252,35,13.3,1709560800
1478,257,35,64.1,1709992800
1479,275,35,43.2,1710079200
1480,279,35,20.4,1709560800
1481,296,35,20.7,1709560800
1482,297,35,13.7,1709820000
1483,300,35,50.9,1710165600
1484,345,35,55.9,1709560800
1485,357,35,26.6,1710079200
1486,359,35,65.8,1709733600
1487,380,35,29.9,1709560800
1488,383,35,47.0,1709992800
1489,390,35,13.0,1709560800
1490,397,35,42.7,1709733600
1491,403,35,54.1,1709992800
1492,408,35,24.2,1709733600
1493,411,35,60.6,1709906400
1494,412,35,35.6,1709820000
1495,418,35,51.3,1709733600
1496,430,35,56.0,1710079200
1497,432,35,46.2,1709820000
1498,439,35,68.0,1709820000
1499,447,35,20.3,1709820000
1500,453,35,52.5,1709820000
1501,459,35,36.2,1709733600
1502,460,35,52.2,1709560800
1503,464,35,48.5,1710079200
1504,466,35,41.1,1709906400
1505,470,35,64.1,1709992800
1506,501,35,47.4,1709560800
1507,521,35,10.9,1709560800
1508,528,35,14.2,1709733600
1509,554,35,27.0,1709560800
1510,599,35,21.8,1710165600
1511,603,35,20.9,1709647200
1512,612,35,51.5,1709647200
1513,614,35,34.8,1709992800
1514,617,35,51.8,1709992800
1515,634,35,55.3,1709647200
1516,661,35,73.4,1709560800
1517,662,35,38.2,1709647200
1518,668,35,50.2,1709820000
1519,672,35,87.0,1709992800
1520,675,35,80.0,1709733600
1521,688,35,39.7,1709733600
1522,704,35,6.1,1709733600
1523,714,35,40.0,1709560800
1524,715,35,19.0,1710079200
1525,724,35,8.1,1709820000
1526,750,35,31.1,1709560800
1527,761,35,36.3,1709560800
1528,774,35,47.2,1709733600
1529,789,35,32.1,1709820000
1530,803,35,13.7,1710165600
1531,813,35,15.8,1709820000
1532,838,35,24.1,1709733600
1533,853,35,19.6,1709647200
1534,857,35,52.5,1709906400
1535,858,35,8.8,1709992800
1536,863,35,42.9,1710165600
1537,867,35,4.5,1709733600
1538,871,35,33.6,1709647200
1539,877,35,71.4,1709733600
1540,902,35,84.6,1709560800
1541,913,35,33.8,1709992800
1542,930,35,22.5,1709647200
1543,935,35,32.2,1709647200
1544,949,35,20.1,1709733600
1545,976,35,53.9,1709733600
1546,977,35,68.9,1709647200
1547,979,35,73.2,1709992800
1548,981,35,17.0,1709906400
1549,982,35,38.7,1709647200
1550,990,35,46.2,1709820000
1551,995,35,29.3,1709560800
1552,999,35,24.3,1709647200
1553,1010,35,59.4,1709560800
1554,1017,35,34.0,1709820000
1555,1039,35,29.9,1709733600
1556,1043,35,24.9,1710079200
1557,1044,35,43.9,1709820000
1558,1048,35,14.5,1710079200
1559,1057,35,35.5,1709647200
1560,1060,35,37.9,1710079200
1561,1062,35,33.5,1709992800
1562,1066,35,28.2,1710079200
1563,1075,35,17.1,1709992800
1564,1079,35,51.4,1709560800
1565,1083,35,30.5,1709906400
1566,1086,35,60.0,1709647200
1567,1087,35,13.7,1709733600
1568,1092,35,54.5,1709820000
1569,1104,35,47.7,1709992800
1570,1109,35,29.8,1709992800
1571,1113,35,47.9,1709647200
1572,1118,35,39.0,1709647200
1573,1128,35,44.0,1710165600
1574,1129,35,55.5,1710079200
1575,1131,35,17.9,1709906400
1576,1134,35,25.2,1710079200
1577,1135,35,10.6,1709906400
1578,1144,35,15.0,1710079200
1579,1167,35,35.2,1709820000
1580,1169,35,53.5,1709733600
1581,1190,35,45.0,1710165600
1582,1194,35,25.1,1709820000
1583,1200,35,51.9,1709647200
1584,1212,35,49.8,1710165600
1585,1229,35,9.7,1709906400
1586,1238,35,63.6,1710165600
1587,1250,35,13.4,1709560800
1588,1258,35,17.1,1709733600
1589,1306,35,5.9,1709560800
1590,1310,35,23.8,1710079200
1591,1331,35,33.9,1710079200
1592,1335,35,16.4,1709733600
1593,1336,35,12.9,1709820000
1594,1342,35,52.3,1709906400
1595,1346,35,51.4,1710165600
1596,1347,35,69.8,1710165600
1597,1366,35,61.6,1709906400
1598,1377,35,34.5,1709820000
1599,1378,35,17.1,1709560800
1600,1385,35,9.6,1710165600
1601,1387,35,32.8,1709733600
1602,1398,35,12.5,1709560800
