id,userid,itemid,finalgrade,timemodified,source
716,672,31,67.9,1709654400,teacher
717,675,31,77.9,1710086400,teacher
718,688,31,4.1,1709913600,teacher
719,695,31,24.1,1710086400,teacher
720,704,31,8.3,1709481600,teacher
721,713,31,66.0,1710086400,teacher
722,714,31,47.9,1709568000,teacher
723,715,31,33.1,1709481600,teacher
724,724,31,20.6,1709827200,teacher
725,749,31,34.9,1709654400,teacher
726,750,31,43.4,1709913600,teacher
727,761,31,39.1,1710000000,teacher
728,774,31,45.3,1709568000,teacher
729,782,31,3.0,1709913600,teacher
730,789,31,37.2,1709568000,teacher
731,824,31,9.8,1709481600,teacher
732,829,31,46.9,1709654400,teacher
733,838,31,31.7,1710000000,teacher
734,853,31,30.0,1710000000,teacher
735,857,31,45.2,1710000000,teacher
736,867,31,0.0,1709827200,teacher
737,871,31,42.0,1709568000,teacher
738,877,31,71.2,1709827200,teacher
739,902,31,57.0,1709481600,teacher
740,912,31,7.7,1709913600,teacher
741,915,31,12.8,1709568000,teacher
742,935,31,20.1,1709568000,teacher
743,942,31,54.1,1709913600,teacher
744,949,31,17.0,1710000000,teacher
745,965,31,6.6,1709827200,teacher
746,967,31,40.7,1709568000,teacher
747,976,31,49.9,1710000000,teacher
748,977,31,64.9,1709913600,teacher
749,979,31,70.2,1710086400,teacher
750,982,31,16.3,1709913600,teacher
751,990,31,40.2,1709568000,teacher
752,999,31,18.3,1710000000,teacher
753,1010,31,66.2,1709827200,teacher
754,1017,31,50.0,1710000000,teacher
755,1034,31,16.5,1709740800,teacher
756,1039,31,58.2,1710000000,teacher
757,1048,31,35.9,1710000000,teacher
758,1051,31,33.8,1709568000,teacher
759,1060,31,41.7,1709568000,teacher
760,1062,31,46.2,1709654400,teacher
761,1068,31,68.7,1709654400,teacher
762,1071,31,26.3,1709740800,teacher
763,1075,31,14.6,1710086400,teacher
764,1079,31,48.9,1709568000,teacher
765,1082,31,16.1,1709481600,teacher
766,1083,31,23.7,1709913600,teacher
767,1087,31,36.2,1709740800,teacher
768,1088,31,46.0,1710000000,teacher
769,1092,31,39.8,1710000000,teacher
770,1099,31,39.6,1709740800,teacher
771,1120,31,43.0,1709568000,teacher
772,1129,31,24.0,1710000000,teacher
773,1166,31,31.5,1709740800,teacher
774,1167,31,36.3,1710086400,teacher
775,1169,31,56.2,1709827200,teacher
776,1190,31,26.9,1709913600,teacher
777,1200,31,69.4,1709827200,teacher
778,1207,31,34.3,1709740800,teacher
779,1212,31,51.2,1710086400,teacher
780,1238,31,77.7,1710000000,teacher
781,1241,31,14.4,1710086400,teacher
782,1250,31,44.4,1709740800,teacher
783,1257,31,48.0,1710000000,teacher
784,1266,31,37.8,1709740800,teacher
785,1268,31,8.7,1710086400,teacher
786,1279,31,5.5,1709913600,teacher
787,1306,31,13.7,1709913600,teacher
788,1312,31,23.5,1710000000,teacher
789,1331,31,29.3,1709827200,teacher
790,1339,31,44.4,1710086400,teacher
791,1346,31,21.0,1709913600,teacher
792,1347,31,65.6,1709827200,teacher
793,1366,31,72.7,1709827200,teacher
794,1372,31,22.3,1709654400,teacher
795,1377,31,25.9,1709481600,teacher
796,1378,31,26.8,1709481600,teacher
797,1387,31,43.9,1709827200,teacher
798,1398,31,37.7,1709568000,teacher
799,1400,31,77.7,1710086400,teacher
800,1412,31,11.3,1710086400,teacher
801,1413,31,45.3,1710086400,teacher
802,1414,31,22.6,1709568000,teacher
803,1419,31,5.6,1709740800,teacher
804,1420,31,28.2,1709481600,teacher
805,1431,31,13.2,1710000000,teacher
806,1432,31,51.0,1709568000,teacher
807,1439,31,13.9,1709654400,teacher
808,1440,31,4.0,1709654400,teacher
809,1451,31,53.3,1710086400,teacher
810,1453,31,30.6,1709568000,teacher
811,1459,31,28.4,1710000000,teacher
812,1465,31,10.0,1709481600,teacher
813,1469,31,45.8,1709740800,teacher
814,1492,31,44.8,1709913600,teacher
815,1543,31,71.9,1709740800,teacher
816,1550,31,49.2,1710086400,teacher
817,1553,31,48.0,1709827200,teacher
818,1560,31,10.1,1709740800,teacher
819,1563,31,7.5,1709913600,teacher
820,1600,31,77.0,1709654400,teacher
821,1607,31,8.3,1709654400,teacher
822,1632,31,20.2,1709481600,teacher
823,1648,31,51.7,1709654400,teacher
824,1651,31,67.4,1709568000,teacher
825,1673,31,54.4,1709568000,teacher
826,1675,31,42.8,1709654400,teacher
827,1699,31,18.3,1709481600,teacher
828,1700,31,35.5,1709740800,teacher
829,1704,31,48.1,1710086400,teacher
830,1706,31,37.3,1709740800,teacher
831,1715,31,64.7,1710086400,teacher
832,1720,31,17.9,1710000000,teacher
833,1727,31,90.8,1709654400,teacher
834,1737,31,23.5,1709913600,teacher
835,1758,31,31.2,1709568000,teacher
836,1759,31,22.7,1709568000,teacher
837,1767,31,17.9,1710086400,teacher
838,1777,31,50.6,1710086400,teacher
839,1806,31,40.5,1709568000,teacher
840,1813,31,43.2,1709654400,teacher
841,1829,31,8.3,1710086400,teacher
842,1852,31,20.4,1709827200,teacher
843,1862,31,42.1,1709913600,teacher
844,1870,31,46.6,1709481600,teacher
845,1903,31,38.4,1710086400,teacher
846,1920,31,14.0,1709654400,teacher
847,1934,31,28.5,1710086400,teacher
848,1950,31,24.2,1709740800,teacher
849,1951,31,14.9,1709913600,teacher
850,1959,31,39.0,1710086400,teacher
851,1960,31,37.5,1710000000,teacher
852,1961,31,60.8,1710000000,teacher
853,1965,31,34.8,1710000000,teacher
854,1979,31,51.6,1709913600,teacher
855,1992,31,60.9,1709740800,teacher
856,1999,31,66.3,1709913600,teacher
857,8,32,58.3,1710036000,teacher
858,13,32,64.6,1710036000,teacher
859,19,32,31.1,1709690400,teacher
860,24,32,14.1,1709604000,teacher
861,34,32,63.7,1709949600,teacher
862,40,32,52.5,1709431200,teacher
863,43,32,29.1,1709949600,teacher
864,53,32,16.3,1709431200,teacher
865,55,32,32.1,1709604000,teacher
866,58,32,82.4,1709949600,teacher
867,80,32,40.8,1709949600,teacher
868,95,32,61.7,1709776800,teacher
869,96,32,29.4,1710036000,teacher
870,118,32,46.8,1709949600,teacher
871,132,32,4.7,1709431200,teacher
872,135,32,57.9,1709863200,teacher
873,139,32,28.1,1709517600,teacher
874,151,32,25.8,1710036000,teacher
875,194,32,47.3,1710036000,teacher
876,208,32,44.9,1709690400,teacher
877,223,32,51.7,1709431200,teacher
878,252,32,10.7,1709776800,teacher
879,257,32,19.5,1710036000,teacher
880,265,32,16.0,1709690400,teacher
881,275,32,17.8,1709517600,teacher
882,279,32,12.9,1709517600,teacher
883,295,32,42.1,1709690400,teacher
884,296,32,15.7,1709776800,teacher
885,298,32,58.4,1709690400,teacher
886,301,32,54.2,1709517600,teacher
887,321,32,23.9,1709431200,teacher
888,333,32,46.3,1709690400,teacher
889,342,32,10.0,1710036000,teacher
890,345,32,18.9,1709517600,teacher
891,358,32,26.3,1709863200,teacher
892,359,32,37.7,1709863200,teacher
893,380,32,44.5,1709949600,teacher
894,383,32,33.5,1710036000,teacher
895,390,32,38.7,1709776800,teacher
896,397,32,46.8,1709690400,teacher
897,402,32,19.8,1710036000,teacher
898,403,32,30.3,1709431200,teacher
899,406,32,21.1,1709604000,teacher
900,408,32,29.6,1709776800,teacher
901,412,32,35.5,1709863200,teacher
902,418,32,29.4,1709517600,teacher
903,420,32,17.1,1709690400,teacher
904,439,32,31.5,1709517600,teacher
905,441,32,38.6,1709431200,teacher
906,450,32,37.1,1709431200,teacher
907,460,32,41.6,1709690400,teacher
908,464,32,30.7,1709949600,teacher
909,466,32,48.5,1709690400,teacher
910,468,32,31.2,1709776800,teacher
911,470,32,38.3,1709690400,teacher
912,501,32,67.9,1709776800,teacher
913,503,32,0.1,1709863200,teacher
914,521,32,37.6,1709949600,teacher
915,528,32,28.4,1709776800,teacher
916,531,32,34.3,1709863200,teacher
917,554,32,17.4,1709863200,teacher
918,572,32,39.4,1709604000,teacher
919,577,32,19.1,1709863200,teacher
920,617,32,45.9,1709604000,teacher
921,634,32,72.7,1709863200,teacher
922,646,32,14.4,1709863200,teacher
923,655,32,11.8,1709431200,teacher
924,661,32,59.9,1709776800,teacher
925,662,32,19.5,1709431200,teacher
926,665,32,35.6,1709776800,teacher
927,672,32,39.5,1709431200,teacher
928,675,32,38.1,1709863200,teacher
929,688,32,0.1,1709690400,teacher
930,695,32,6.8,1709517600,teacher
931,704,32,5.4,1709604000,teacher
932,713,32,63.2,1709604000,teacher
933,749,32,35.3,1709863200,teacher
934,774,32,26.2,1709690400,teacher
935,785,32,10.3,1709431200,teacher
936,789,32,37.4,1709949600,teacher
937,824,32,35.0,1710036000,teacher
938,853,32,20.4,1709604000,teacher
939,857,32,35.0,1709776800,teacher
940,863,32,23.1,1709604000,teacher
941,871,32,74.4,1709863200,teacher
942,877,32,75.9,1709949600,teacher
943,902,32,78.8,1709517600,teacher
944,914,32,11.8,1709604000,teacher
945,915,32,4.3,1709776800,teacher
946,930,32,52.5,1709431200,teacher
947,935,32,24.3,1709690400,teacher
948,942,32,18.8,1709690400,teacher
949,965,32,18.4,1709431200,teacher
950,976,32,44.4,1709604000,teacher
951,977,32,58.2,1709949600,teacher
952,979,32,59.0,1709776800,teacher
953,999,32,51.0,1709690400,teacher
954,1010,32,74.7,1709776800,teacher
955,1017,32,48.1,1709690400,teacher
956,1027,32,16.7,1709776800,teacher
957,1039,32,52.2,1710036000,teacher
958,1044,32,23.5,1709431200,teacher
959,1048,32,42.3,1709863200,teacher
960,1051,32,41.2,1709863200,teacher
961,1057,32,14.4,1709604000,teacher
962,1068,32,28.6,1710036000,teacher
963,1075,32,21.8,1709604000,teacher
964,1079,32,50.0,1710036000,teacher
965,1083,32,23.6,1710036000,teacher
966,1086,32,45.5,1709776800,teacher
967,1099,32,20.6,1709863200,teacher
968,1104,32,34.8,1709863200,teacher
969,1113,32,55.3,1710036000,teacher
970,1118,32,28.4,1709690400,teacher
971,1128,32,50.9,1709776800,teacher
972,1129,32,42.2,1710036000,teacher
973,1134,32,29.0,1709690400,teacher
974,1144,32,51.2,1709690400,teacher
975,1190,32,74.3,1709776800,teacher
976,1194,32,30.1,1709949600,teacher
977,1200,32,48.7,1709517600,teacher
978,1207,32,29.1,1709604000,teacher
979,1212,32,47.2,1709604000,teacher
980,1223,32,24.2,1709517600,teacher
981,1238,32,62.5,1709431200,teacher
982,1241,32,1.8,1709863200,teacher
983,1258,32,61.0,1709431200,teacher
984,1264,32,16.6,1709949600,teacher
985,1266,32,9.8,1709949600,teacher
986,1310,32,34.8,1709949600,teacher
987,1312,32,13.4,1709949600,teacher
988,1331,32,64.9,1709863200,teacher
989,1336,32,32.2,1709776800,teacher
990,1342,32,28.2,1709690400,teacher
991,1347,32,56.5,1709863200,teacher
992,1351,32,42.2,1709863200,teacher
993,1372,32,22.7,1709863200,teacher
994,1377,32,60.4,1709776800,teacher
995,1387,32,17.0,1709949600,teacher
996,1398,32,22.6,1709690400,teacher
997,1413,32,46.3,1710036000,teacher
998,1420,32,19.4,1709517600,teacher
999,1430,32,83.3,1709776800,teacher
1000,1432,32,51.0,1709690400,teacher
1001,1439,32,54.9,1709776800,teacher
1002,1451,32,36.8,1709863200,teacher
1003,1469,32,51.7,1709517600,teacher
1004,1492,32,40.9,1709604000,teacher
1005,1495,32,55.1,1709863200,teacher
1006,1515,32,21.7,1709949600,teacher
1007,1543,32,72.6,1709431200,teacher
1008,1553,32,53.9,1709949600,teacher
1009,1562,32,40.1,1709949600,teacher
1010,1563,32,36.7,1709604000,teacher
1011,1564,32,42.8,1709431200,teacher
1012,1577,32,26.5,1709776800,teacher
1013,1600,32,71.7,1709604000,teacher
1014,1619,32,32.3,1709604000,teacher
1015,1626,32,31.0,1709863200,teacher
1016,1641,32,32.7,1709690400,teacher
1017,1648,32,33.5,1709604000,teacher
1018,1651,32,58.4,1709517600,teacher
1019,1673,32,62.0,1709604000,teacher
1020,1675,32,29.1,1709690400,teacher
1021,1676,32,12.7,1709949600,teacher
1022,1677,32,36.3,1709690400,teacher
1023,1700,32,56.7,1709776800,teacher
1024,1704,32,34.8,1709690400,teacher
1025,1714,32,21.6,1709517600,teacher
1026,1715,32,100.0,1709690400,teacher
1027,1716,32,64.1,1709517600,teacher
1028,1720,32,45.9,1709776800,teacher
1029,1727,32,58.8,1709690400,teacher
1030,1731,32,20.3,1709863200,teacher
1031,1737,32,25.8,1709517600,teacher
1032,1759,32,20.6,1709431200,teacher
1033,1760,32,44.0,1709776800,teacher
1034,1777,32,59.6,1709863200,teacher
1035,1802,32,54.2,1709690400,teacher
1036,1854,32,56.7,1709949600,teacher
1037,1863,32,19.9,1709776800,teacher
1038,1870,32,26.4,1709431200,teacher
1039,1903,32,54.1,1709949600,teacher
1040,1905,32,64.1,1709604000,teacher
1041,1910,32,13.7,1709776800,teacher
1042,1934,32,44.8,1710036000,teacher
1043,1950,32,19.8,1709863200,teacher
1044,1951,32,16.2,1710036000,teacher
1045,1954,32,16.3,1709517600,teacher
1046,1960,32,23.1,1709863200,teacher
1047,1961,32,32.0,1710036000,teacher
1048,1965,32,81.5,1709863200,teacher
1049,1967,32,42.1,1709776800,teacher
1050,1978,32,27.4,1709604000,teacher
1051,1981,32,37.0,1709604000,teacher
1052,1992,32,52.3,1709949600,teacher
1053,1999,32,37.1,1709431200,teacher
1054,6,33,24.6,1709611200,teacher
1055,8,33,46.3,1709870400,teacher
1056,13,33,50.5,1710043200,teacher
1057,19,33,56.1,1710043200,teacher
1058,24,33,27.4,1709956800,teacher
1059,34,33,69.0,1709697600,teacher
1060,45,33,20.5,1709438400,teacher
1061,55,33,57.8,1709524800,teacher
1062,58,33,69.2,1710043200,teacher
1063,73,33,5.1,1709611200,teacher
1064,83,33,62.3,1709611200,teacher
1065,95,33,93.2,1709611200,teacher
1066,96,33,68.0,1709697600,teacher
1067,100,33,19.3,1709611200,teacher
1068,101,33,21.8,1709697600,teacher
1069,113,33,47.7,1709524800,teacher
1070,118,33,54.1,1709784000,teacher
1071,139,33,31.7,1709784000,teacher
1072,186,33,10.3,1709956800,teacher
1073,189,33,57.5,1709870400,teacher
1074,194,33,34.1,1709956800,teacher
1075,214,33,46.5,1710043200,teacher
1076,223,33,36.5,1709524800,teacher
1077,224,33,16.3,1709438400,teacher
1078,233,33,5.0,1709611200,teacher
1079,241,33,36.4,1709697600,teacher
1080,252,33,28.1,1709784000,teacher
1081,257,33,18.4,1709524800,teacher
1082,275,33,25.7,1709611200,teacher
1083,295,33,27.1,1709697600,teacher
1084,296,33,25.9,1709784000,teacher
1085,298,33,54.4,1709438400,teacher
1086,300,33,52.5,1709697600,teacher
1087,301,33,51.9,1709611200,teacher
1088,305,33,14.2,1709956800,teacher
1089,321,33,34.0,1710043200,teacher
1090,333,33,30.7,1709956800,teacher
1091,334,33,44.8,1709524800,teacher
1092,340,33,28.4,1709697600,teacher
1093,357,33,36.6,1709611200,teacher
1094,359,33,58.9,1709870400,teacher
1095,383,33,32.5,1709956800,teacher
1096,388,33,11.9,1710043200,teacher
1097,390,33,25.1,1709870400,teacher
1098,405,33,20.3,1709611200,teacher
1099,408,33,47.5,1709697600,teacher
1100,411,33,13.2,1709784000,teacher
1101,439,33,52.1,1709870400,teacher
1102,447,33,21.8,1710043200,teacher
1103,452,33,14.3,1709438400,teacher
1104,453,33,48.9,1709611200,teacher
1105,459,33,26.4,1709697600,teacher
1106,460,33,43.4,1709870400,teacher
1107,464,33,76.9,1709784000,teacher
1108,466,33,42.8,1710043200,teacher
1109,470,33,62.9,1709784000,teacher
1110,506,33,31.7,1709784000,teacher
1111,531,33,42.2,1710043200,teacher
1112,544,33,32.7,1709956800,teacher
1113,572,33,49.4,1709438400,teacher
1114,603,33,7.4,1709956800,teacher
1115,612,33,62.2,1709956800,teacher
1116,614,33,5.2,1709697600,teacher
1117,617,33,53.9,1709697600,teacher
1118,634,33,83.9,1709956800,teacher
1119,657,33,18.5,1709438400,teacher
1120,661,33,80.0,1709870400,teacher
1121,665,33,81.5,1709697600,teacher
1122,668,33,27.5,1709611200,teacher
1123,672,33,70.5,1709956800,teacher
1124,675,33,60.2,1709438400,teacher
1125,688,33,40.6,1709524800,teacher
1126,695,33,16.5,1709438400,teacher
1127,704,33,10.0,1709956800,teacher
1128,713,33,15.3,1709438400,teacher
1129,749,33,47.3,1709438400,teacher
1130,750,33,59.0,1709784000,teacher
1131,774,33,56.9,1709438400,teacher
1132,782,33,47.1,1709870400,teacher
1133,785,33,36.1,1709697600,teacher
1134,789,33,39.2,1709438400,teacher
1135,803,33,8.1,1709611200,teacher
1136,813,33,0.1,1709524800,teacher
1137,829,33,18.0,1710043200,teacher
1138,853,33,21.4,1709956800,teacher
1139,854,33,39.0,1709611200,teacher
1140,857,33,37.5,1709611200,teacher
1141,863,33,58.3,1709956800,teacher
1142,867,33,40.4,1709438400,teacher
1143,871,33,38.4,1709438400,teacher
1144,915,33,25.6,1709438400,teacher
1145,930,33,56.4,1709784000,teacher
1146,937,33,29.0,1709438400,teacher
1147,942,33,62.7,1709956800,teacher
1148,976,33,53.8,1709784000,teacher
1149,979,33,68.5,1709870400,teacher
1150,982,33,33.0,1709784000,teacher
1151,999,33,5.7,1709784000,teacher
1152,1010,33,57.3,1709611200,teacher
1153,1017,33,26.5,1709956800,teacher
1154,1034,33,34.0,1709524800,teacher
1155,1039,33,63.4,1709870400,teacher
1156,1043,33,44.0,1710043200,teacher
1157,1048,33,49.1,1709438400,teacher
1158,1049,33,21.2,1709697600,teacher
1159,1057,33,5.7,1709784000,teacher
1160,1060,33,43.2,1709784000,teacher
1161,1062,33,24.9,1709438400,teacher
1162,1079,33,48.2,1709611200,teacher
1163,1082,33,6.8,1709438400,teacher
1164,1083,33,39.4,1709784000,teacher
1165,1087,33,42.5,1710043200,teacher
1166,1088,33,34.0,1709784000,teacher
1167,1092,33,62.5,1709870400,teacher
1168,1104,33,50.0,1709524800,teacher
1169,1113,33,43.7,1709784000,teacher
1170,1114,33,20.3,1709870400,teacher
1171,1118,33,59.1,1709611200,teacher
1172,1120,33,42.7,1710043200,teacher
1173,1128,33,41.4,1709784000,teacher
1174,1129,33,50.9,1709956800,teacher
1175,1134,33,63.4,1709438400,teacher
1176,1144,33,36.5,1709697600,teacher
1177,1152,33,28.2,1709611200,teacher
1178,1166,33,33.8,1709697600,teacher
1179,1167,33,44.0,1710043200,teacher
1180,1188,33,30.9,1709784000,teacher
1181,1190,33,56.7,1710043200,teacher
1182,1193,33,17.3,1709524800,teacher
1183,1194,33,27.3,1710043200,teacher
1184,1200,33,23.5,1709956800,teacher
1185,1207,33,44.4,1709956800,teacher
1186,1212,33,47.2,1709870400,teacher
1187,1223,33,13.0,1709870400,teacher
1188,1238,33,84.1,1709697600,teacher
1189,1258,33,75.7,1709956800,teacher
1190,1306,33,31.9,1709870400,teacher
1191,1312,33,18.8,1709611200,teacher
1192,1331,33,42.3,1709438400,teacher
1193,1334,33,18.1,1709438400,teacher
1194,1335,33,4.4,1709697600,teacher
1195,1336,33,10.5,1709784000,teacher
1196,1339,33,24.0,1709697600,teacher
1197,1342,33,26.0,1709870400,teacher
1198,1346,33,44.3,1709524800,teacher
1199,1347,33,56.8,1709697600,teacher
1200,1351,33,45.0,1709438400,teacher
1201,1366,33,51.9,1709611200,teacher
1202,1378,33,33.0,1709784000,teacher
1203,1387,33,33.7,1710043200,teacher
1204,1398,33,21.0,1709870400,teacher
1205,1413,33,36.7,1709784000,teacher
1206,1419,33,15.4,1709784000,teacher
1207,1430,33,70.5,1709611200,teacher
1208,1431,33,41.2,1709956800,teacher
1209,1432,33,43.7,1709870400,teacher
1210,1439,33,23.4,1710043200,teacher
1211,1440,33,11.3,1709524800,teacher
1212,1447,33,6.9,1710043200,teacher
1213,1451,33,47.4,1709524800,teacher
1214,1453,33,1.0,1710043200,teacher
1215,1469,33,25.1,1710043200,teacher
1216,1478,33,10.0,1709784000,teacher
1217,1489,33,20.4,1709870400,teacher
1218,1492,33,47.3,1709784000,teacher
1219,1495,33,63.2,1709524800,teacher
1220,1500,33,44.2,1709611200,teacher
1221,1515,33,14.0,1709524800,teacher
1222,1560,33,19.1,1710043200,teacher
1223,1562,33,68.4,1709784000,teacher
1224,1563,33,12.2,1709956800,teacher
1225,1577,33,22.2,1709697600,teacher
1226,1578,33,13.2,1710043200,teacher
1227,1600,33,51.4,1709611200,teacher
1228,1619,33,4.9,1709524800,teacher
1229,1626,33,50.5,1709524800,teacher
1230,1632,33,23.4,1709524800,teacher
1231,1641,33,47.4,1709438400,teacher
1232,1651,33,56.7,1710043200,teacher
1233,1655,33,37.9,1709784000,teacher
1234,1673,33,27.0,1709697600,teacher
1235,1676,33,5.0,1709870400,teacher
1236,1677,33,35.7,1709611200,teacher
1237,1699,33,7.4,1710043200,teacher
1238,1701,33,33.9,1709697600,teacher
1239,1704,33,66.9,1709697600,teacher
1240,1714,33,20.0,1709870400,teacher
1241,1715,33,58.9,1709697600,teacher
1242,1716,33,69.4,1709697600,teacher
1243,1720,33,23.4,1709697600,teacher
1244,1731,33,25.2,1709870400,teacher
1245,1767,33,16.3,1710043200,teacher
1246,1813,33,20.9,1709956800,teacher
1247,1862,33,38.1,1709956800,teacher
1248,1884,33,47.9,1709524800,teacher
1249,1903,33,50.6,1709870400,teacher
