id,quiz,userid,uniqueid,timestart,timefinish,sumgrades,state,duration_minutes
473,2,1760,473,1709171785,1709172000,44.0,finished,3.58
474,2,1767,474,1709171782,1709172000,15.1,finished,3.62
475,2,1777,475,1709171790,1709172000,59.6,finished,3.49
476,2,1802,476,1709171729,1709172000,54.2,finished,4.51
477,2,1854,477,1709171831,1709172000,56.7,finished,2.81
478,2,1863,478,1709171765,1709172000,19.9,finished,3.91
479,2,1870,479,1709171868,1709172000,26.4,finished,2.19
480,2,1903,480,1709171931,1709172000,54.1,finished,1.14
481,2,1905,481,1709171724,1709172000,64.1,finished,4.59
482,2,1910,482,1709171750,1709172000,13.7,finished,4.17
483,2,1920,483,1709171718,1709172000,24.3,finished,4.68
484,2,1934,484,1709171933,1709172000,44.8,finished,1.11
485,2,1950,485,1709171718,1709172000,19.8,finished,4.69
486,2,1951,486,1709171700,1709172000,16.2,finished,4.99
487,2,1954,487,1709171738,1709172000,16.3,finished,4.36
488,2,1960,488,1709171791,1709172000,23.1,finished,3.48
489,2,1961,489,1709171836,1709172000,32.0,finished,2.72
490,2,1965,490,1709171748,1709172000,81.5,finished,4.19
491,2,1967,491,1709171852,1709172000,42.1,finished,2.45
492,2,1978,492,1709171740,1709172000,27.4,finished,4.33
493,2,1981,493,1709171775,1709172000,37.0,finished,3.74
494,2,1983,494,1709171709,1709172000,16.2,finished,4.83
495,2,1992,495,1709171701,1709172000,52.3,finished,4.97
496,2,1999,496,1709171761,1709172000,37.1,finished,3.98
497,3,6,497,1709179008,1709179200,24.6,finished,3.2
498,3,8,498,1709178920,1709179200,46.3,finished,4.65
499,3,13,499,1709179080,1709179200,50.5,finished,2.0
500,3,19,500,1709179110,1709179200,56.1,finished,1.5
501,3,24,501,1709178979,1709179200,27.4,finished,3.68
502,3,32,502,1709179065,1709179200,38.0,finished,2.24
503,3,34,503,1709179090,1709179200,69.0,finished,1.83
504,3,40,504,1709178958,1709179200,43.7,finished,4.03
505,3,45,505,1709178904,1709179200,20.5,finished,4.93
506,3,53,506,1709178926,1709179200,48.0,finished,4.55
507,3,55,507,1709178933,1709179200,57.8,finished,4.44
508,3,58,508,1709179100,1709179200,69.2,finished,1.66
509,3,73,509,1709179013,1709179200,5.1,finished,3.12
510,3,83,510,1709179059,1709179200,62.3,finished,2.34
511,3,95,511,1709179111,1709179200,93.2,finished,1.47
512,3,96,512,1709179126,1709179200,68.0,finished,1.22
513,3,100,513,1709178919,1709179200,19.3,finished,4.68
514,3,101,514,1709179128,1709179200,21.8,finished,1.18
515,3,113,515,1709179021,1709179200,47.7,finished,2.97
516,3,116,516,1709178958,1709179200,14.6,finished,4.03
517,3,118,517,1709178912,1709179200,54.1,finished,4.79
518,3,135,518,1709178901,1709179200,76.1,finished,4.98
519,3,139,519,1709178927,1709179200,31.7,finished,4.54
520,3,151,520,1709178929,1709179200,19.5,finished,4.51
521,3,186,521,1709179032,1709179200,10.3,finished,2.78
522,3,189,522,1709178952,1709179200,57.5,finished,4.13
523,3,194,523,1709178969,1709179200,34.1,finished,3.84
524,3,214,524,1709179008,1709179200,46.5,finished,3.19
525,3,223,525,1709179073,1709179200,36.5,finished,2.11
526,3,224,526,1709179109,1709179200,16.3,finished,1.51
527,3,233,527,1709179004,1709179200,5.0,finished,3.26
528,3,241,528,1709179131,1709179200,36.4,finished,1.14
529,3,246,529,1709179087,1709179200,31.9,finished,1.87
530,3,252,530,1709179010,1709179200,28.1,finished,3.16
531,3,257,531,1709178966,1709179200,18.4,finished,3.89
532,3,275,532,1709179107,1709179200,25.7,finished,1.55
533,3,295,533,1709179084,1709179200,27.1,finished,1.93
534,3,296,534,1709179096,1709179200,25.9,finished,1.72
535,3,298,535,1709179019,1709179200,54.4,finished,3.0
536,3,300,536,1709178949,1709179200,52.5,finished,4.18
537,3,301,537,1709179123,1709179200,51.9,finished,1.28
538,3,305,538,1709179110,1709179200,14.2,finished,1.49
539,3,321,539,1709178980,1709179200,34.0,finished,3.67
540,3,333,540,1709179084,1709179200,30.7,finished,1.92
541,3,334,541,1709178936,1709179200,44.8,finished,4.38
542,3,340,542,1709178951,1709179200,28.4,finished,4.14
543,3,357,543,1709179104,1709179200,36.6,finished,1.59
544,3,359,544,1709179007,1709179200,58.9,finished,3.2
545,3,370,545,1709178971,1709179200,31.9,finished,3.81
546,3,383,546,1709178932,1709179200,32.5,finished,4.46
547,3,388,547,1709178919,1709179200,11.9,finished,4.68
548,3,390,548,1709179063,1709179200,25.1,finished,2.28
549,3,405,549,1709179090,1709179200,20.3,finished,1.83
550,3,408,550,1709179082,1709179200,47.5,finished,1.95
551,3,411,551,1709178909,1709179200,13.2,finished,4.85
552,3,418,552,1709179060,1709179200,39.2,finished,2.32
553,3,420,553,1709179081,1709179200,35.0,finished,1.97
554,3,439,554,1709178950,1709179200,52.1,finished,4.16
555,3,447,555,1709178901,1709179200,21.8,finished,4.97
556,3,450,556,1709179103,1709179200,27.2,finished,1.62
557,3,452,557,1709179031,1709179200,14.3,finished,2.81
558,3,453,558,1709179092,1709179200,48.9,finished,1.8
559,3,459,559,1709178978,1709179200,26.4,finished,3.69
560,3,460,560,1709179053,1709179200,43.4,finished,2.44
561,3,464,561,1709179096,1709179200,76.9,finished,1.73
562,3,466,562,1709179084,1709179200,42.8,finished,1.93
563,3,468,563,1709178950,1709179200,35.1,finished,4.17
564,3,470,564,1709179021,1709179200,62.9,finished,2.97
565,3,506,565,1709179094,1709179200,31.7,finished,1.76
566,3,521,566,1709179115,1709179200,23.2,finished,1.41
567,3,531,567,1709178921,1709179200,42.2,finished,4.64
568,3,544,568,1709179005,1709179200,32.7,finished,3.24
569,3,572,569,1709178972,1709179200,49.4,finished,3.79
570,3,599,570,1709179098,1709179200,23.1,finished,1.69
571,3,603,571,1709178963,1709179200,7.4,finished,3.94
572,3,612,572,1709178988,1709179200,62.2,finished,3.52
573,3,614,573,1709179099,1709179200,5.2,finished,1.67
574,3,617,574,1709179091,1709179200,53.9,finished,1.81
575,3,631,575,1709178964,1709179200,54.4,finished,3.93
576,3,634,576,1709179118,1709179200,83.9,finished,1.35
577,3,646,577,1709179124,1709179200,13.7,finished,1.26
578,3,652,578,1709178968,1709179200,11.4,finished,3.86
579,3,655,579,1709178991,1709179200,19.5,finished,3.47
580,3,657,580,1709179040,1709179200,18.5,finished,2.66
581,3,661,581,1709179124,1709179200,80.0,finished,1.26
582,3,665,582,1709178959,1709179200,81.5,finished,4.01
583,3,668,583,1709179059,1709179200,27.5,finished,2.34
584,3,672,584,1709179009,1709179200,70.5,finished,3.18
585,3,675,585,1709179066,1709179200,60.2,finished,2.23
586,3,688,586,1709178994,1709179200,40.6,finished,3.42
587,3,695,587,1709179125,1709179200,16.5,finished,1.25
588,3,704,588,1709179000,1709179200,10.0,finished,3.33
589,3,713,589,1709179108,1709179200,15.3,finished,1.53
590,3,749,590,1709178967,1709179200,47.3,finished,3.88
591,3,750,591,1709179094,1709179200,59.0,finished,1.76
592,3,774,592,1709178951,1709179200,56.9,finished,4.15
593,3,782,593,1709179007,1709179200,47.1,finished,3.21
594,3,785,594,1709179078,1709179200,36.1,finished,2.02
595,3,789,595,1709179110,1709179200,39.2,finished,1.5
596,3,803,596,1709179087,1709179200,8.1,finished,1.87
597,3,813,597,1709178946,1709179200,0.1,finished,4.23
598,3,829,598,1709178909,1709179200,18.0,finished,4.84
599,3,853,599,1709179103,1709179200,21.4,finished,1.61
600,3,854,600,1709179079,1709179200,39.0,finished,2.01
601,3,857,601,1709179054,1709179200,37.5,finished,2.42
602,3,858,602,1709178988,1709179200,17.4,finished,3.52
603,3,863,603,1709178986,1709179200,58.3,finished,3.56
604,3,867,604,1709179117,1709179200,40.4,finished,1.38
605,3,871,605,1709179058,1709179200,38.4,finished,2.36
606,3,912,606,1709179071,1709179200,24.9,finished,2.15
607,3,913,607,1709179096,1709179200,8.9,finished,1.72
608,3,915,608,1709179059,1709179200,25.6,finished,2.34
609,3,930,609,1709179031,1709179200,56.4,finished,2.81
610,3,937,610,1709179060,1709179200,29.0,finished,2.33
611,3,942,611,1709178939,1709179200,62.7,finished,4.35
612,3,949,612,1709179114,1709179200,30.9,finished,1.42
613,3,965,613,1709178981,1709179200,10.6,finished,3.64
614,3,976,614,1709179019,1709179200,53.8,finished,3.01
615,3,977,615,1709178953,1709179200,47.5,finished,4.11
616,3,979,616,1709179074,1709179200,68.5,finished,2.09
617,3,982,617,1709178921,1709179200,33.0,finished,4.64
618,3,990,618,1709178982,1709179200,24.9,finished,3.63
619,3,995,619,1709178961,1709179200,26.6,finished,3.97
620,3,999,620,1709179081,1709179200,5.7,finished,1.97
621,3,1010,621,1709178950,1709179200,57.3,finished,4.15
622,3,1014,622,1709179084,1709179200,18.2,finished,1.92
623,3,1017,623,1709178989,1709179200,26.5,finished,3.52
624,3,1027,624,1709179092,1709179200,36.8,finished,1.8
625,3,1034,625,1709178956,1709179200,34.0,finished,4.06
626,3,1039,626,1709178911,1709179200,63.4,finished,4.82
627,3,1043,627,1709179127,1709179200,44.0,finished,1.21
628,3,1048,628,1709179009,1709179200,49.1,finished,3.18
629,3,1049,629,1709179047,1709179200,21.2,finished,2.54
630,3,1051,630,1709178949,1709179200,30.4,finished,4.17
631,3,1057,631,1709178965,1709179200,5.7,finished,3.91
632,3,1060,632,1709179120,1709179200,43.2,finished,1.33
633,3,1062,633,1709179042,1709179200,24.9,finished,2.63
634,3,1079,634,1709179019,1709179200,48.2,finished,3.01
635,3,1082,635,1709179097,1709179200,6.8,finished,1.71
636,3,1083,636,1709178998,1709179200,39.4,finished,3.36
637,3,1087,637,1709178935,1709179200,42.5,finished,4.41
638,3,1088,638,1709178910,1709179200,34.0,finished,4.82
639,3,1092,639,1709178969,1709179200,62.5,finished,3.85
640,3,1104,640,1709179031,1709179200,50.0,finished,2.81
641,3,1113,641,1709179014,1709179200,43.7,finished,3.09
642,3,1114,642,1709179053,1709179200,20.3,finished,2.44
643,3,1118,643,1709179119,1709179200,59.1,finished,1.34
644,3,1120,644,1709179110,1709179200,42.7,finished,1.5
645,3,1128,645,1709179027,1709179200,41.4,finished,2.88
646,3,1129,646,1709179127,1709179200,50.9,finished,1.2
647,3,1131,647,1709179077,1709179200,12.8,finished,2.05
648,3,1134,648,1709178985,1709179200,63.4,finished,3.57
649,3,1135,649,1709179124,1709179200,24.9,finished,1.25
650,3,1144,650,1709179025,1709179200,36.5,finished,2.9
651,3,1152,651,1709178934,1709179200,28.2,finished,4.43
652,3,1166,652,1709178905,1709179200,33.8,finished,4.91
653,3,1167,653,1709178968,1709179200,44.0,finished,3.86
654,3,1188,654,1709178962,1709179200,30.9,finished,3.95
655,3,1190,655,1709178919,1709179200,56.7,finished,4.68
656,3,1193,656,1709179042,1709179200,17.3,finished,2.63
657,3,1194,657,1709179079,1709179200,27.3,finished,2.0
658,3,1200,658,1709178996,1709179200,23.5,finished,3.39
659,3,1207,659,1709178940,1709179200,44.4,finished,4.33
660,3,1212,660,1709178985,1709179200,47.2,finished,3.57
661,3,1223,661,1709178923,1709179200,13.0,finished,4.6
662,3,1229,662,1709179095,1709179200,15.7,finished,1.74
663,3,1238,663,1709179058,1709179200,84.1,finished,2.36
664,3,1258,664,1709178935,1709179200,75.7,finished,4.4
665,3,1266,665,1709179085,1709179200,23.8,finished,1.9
666,3,1268,666,1709178984,1709179200,32.2,finished,3.6
667,3,1306,667,1709179102,1709179200,31.9,finished,1.63
668,3,1312,668,1709178950,1709179200,18.8,finished,4.16
669,3,1331,669,1709178920,1709179200,42.3,finished,4.65
670,3,1334,670,1709179059,1709179200,18.1,finished,2.34
671,3,1335,671,1709179009,1709179200,4.4,finished,3.18
672,3,1336,672,1709179077,1709179200,10.5,finished,2.05
673,3,1339,673,1709179062,1709179200,24.0,finished,2.28
674,3,1342,674,1709178977,1709179200,26.0,finished,3.71
675,3,1346,675,1709179113,1709179200,44.3,finished,1.44
676,3,1347,676,1709179062,1709179200,56.8,finished,2.29
677,3,1351,677,1709179119,1709179200,45.0,finished,1.35
678,3,1366,678,1709179132,1709179200,51.9,finished,1.12
679,3,1378,679,1709179125,1709179200,33.0,finished,1.24
680,3,1387,680,1709178924,1709179200,33.7,finished,4.6
681,3,1398,681,1709179106,1709179200,21.0,finished,1.56
682,3,1413,682,1709179107,1709179200,36.7,finished,1.55
683,3,1414,683,1709179014,1709179200,8.8,finished,3.1
684,3,1419,684,1709179120,1709179200,15.4,finished,1.33
685,3,1420,685,1709179029,1709179200,16.0,finished,2.84
686,3,1430,686,1709179037,1709179200,70.5,finished,2.71
687,3,1431,687,1709178965,1709179200,41.2,finished,3.91
688,3,1432,688,1709179037,1709179200,43.7,finished,2.7
689,3,1439,689,1709178984,1709179200,23.4,finished,3.59
690,3,1440,690,1709178986,1709179200,11.3,finished,3.56
691,3,1447,691,1709179016,1709179200,6.9,finished,3.05
692,3,1451,692,1709178980,1709179200,47.4,finished,3.66
693,3,1453,693,1709179088,1709179200,1.0,finished,1.85
694,3,1466,694,1709179023,1709179200,54.1,finished,2.94
695,3,1469,695,1709178984,1709179200,25.1,finished,3.6
696,3,1471,696,1709178996,1709179200,23.4,finished,3.4
697,3,1478,697,1709179081,1709179200,10.0,finished,1.98
698,3,1487,698,1709178934,1709179200,20.0,finished,4.43
699,3,1489,699,1709179075,1709179200,20.4,finished,2.07
700,3,1492,700,1709179120,1709179200,47.3,finished,1.33
701,3,1495,701,1709178954,1709179200,63.2,finished,4.1
702,3,1500,702,1709178947,1709179200,44.2,finished,4.2
703,3,1515,703,1709179079,1709179200,14.0,finished,2.01
704,3,1550,704,1709178941,1709179200,71.9,finished,4.3
705,3,1553,705,1709179113,1709179200,61.8,finished,1.44
706,3,1560,706,1709179088,1709179200,19.1,finished,1.86
707,3,1561,707,1709179003,1709179200,14.7,finished,3.28
708,3,1562,708,1709179032,1709179200,68.4,finished,2.79
709,3,1563,709,1709179015,1709179200,12.2,finished,3.08
710,3,1564,710,1709178925,1709179200,34.1,finished,4.58
711,3,1577,711,1709178944,1709179200,22.2,finished,4.25
712,3,1578,712,1709179125,1709179200,13.2,finished,1.24
713,3,1593,713,1709178901,1709179200,29.2,finished,4.98
714,3,1600,714,1709179031,1709179200,51.4,finished,2.81
715,3,1619,715,1709179041,1709179200,4.9,finished,2.64
716,3,1626,716,1709179041,1709179200,50.5,finished,2.65
717,3,1632,717,1709179086,1709179200,23.4,finished,1.89
718,3,1641,718,1709178931,1709179200,47.4,finished,4.47
719,3,1648,719,1709178999,1709179200,53.1,finished,3.34
720,3,1651,720,1709179109,1709179200,56.7,finished,1.52
721,3,1655,721,1709178963,1709179200,37.9,finished,3.94
722,3,1673,722,1709179114,1709179200,27.0,finished,1.42
723,3,1675,723,1709178913,1709179200,36.2,finished,4.77
724,3,1676,724,1709178974,1709179200,5.0,finished,3.77
725,3,1677,725,1709179102,1709179200,35.7,finished,1.62
726,3,1699,726,1709178925,1709179200,7.4,finished,4.57
727,3,1701,727,1709179080,1709179200,33.9,finished,1.99
728,3,1704,728,1709178901,1709179200,66.9,finished,4.98
729,3,1706,729,1709179058,1709179200,14.1,finished,2.36
730,3,1714,730,1709178998,1709179200,20.0,finished,3.37
731,3,1715,731,1709178998,1709179200,58.9,finished,3.35
732,3,1716,732,1709179102,1709179200,69.4,finished,1.63
733,3,1720,733,1709179116,1709179200,23.4,finished,1.39
734,3,1727,734,1709178994,1709179200,63.8,finished,3.43
735,3,1731,735,1709178902,1709179200,25.2,finished,4.96
736,3,1744,736,1709179029,1709179200,30.4,finished,2.84
737,3,1767,737,1709178954,1709179200,16.3,finished,4.09
738,3,1802,738,1709179093,1709179200,22.4,finished,1.78
739,3,1806,739,1709178944,1709179200,48.4,finished,4.26
740,3,1813,740,1709179079,1709179200,20.9,finished,2.0
741,3,1862,741,1709179013,1709179200,38.1,finished,3.12
742,3,1867,742,1709178915,1709179200,18.8,finished,4.73
743,3,1884,743,1709178905,1709179200,47.9,finished,4.92
744,3,1903,744,1709179033,1709179200,50.6,finished,2.77
745,3,1905,745,1709179107,1709179200,42.8,finished,1.55
746,3,1910,746,1709179131,1709179200,5.9,finished,1.14
747,3,1934,747,1709178972,1709179200,25.1,finished,3.79
748,3,1950,748,1709178912,1709179200,28.8,finished,4.79
749,3,1960,749,1709179040,1709179200,27.1,finished,2.66
750,3,1961,750,1709179099,1709179200,59.2,finished,1.67
751,3,1965,751,1709179025,1709179200,29.7,finished,2.9
752,3,1967,752,1709179015,1709179200,58.9,finished,3.08
753,3,1979,753,1709178958,1709179200,38.3,finished,4.03
754,3,1989,754,1709179049,1709179200,6.4,finished,2.51
755,3,1992,755,1709179018,1709179200,57.9,finished,3.02
756,4,6,756,1709398011,1709398759,38.8,finished,12.47
757,4,8,757,1709393712,1709395740,56.5,finished,33.81
758,4,12,758,1709394279,1709396231,41.8,finished,32.52
759,4,13,759,1709397940,1709398800,27.1,finished,14.33
760,4,19,760,1709398500,1709398800,76.1,finished,4.99
761,4,32,761,1709391863,1709393124,10.0,finished,21.02
762,4,34,762,1709395366,1709398186,54.1,finished,47.0
763,4,40,763,1709398244,1709398800,37.8,finished,9.26
764,4,45,764,1709398499,1709398800,47.2,finished,5.01
765,4,53,765,1709398306,1709398800,54.0,finished,8.23
766,4,55,766,1709393034,1709395020,55.1,finished,33.09
767,4,58,767,1709392282,1709394320,62.0,finished,33.96
768,4,73,768,1709395312,1709397489,35.7,finished,36.28
769,4,80,769,1709393593,1709396457,50.7,finished,47.72
770,4,83,770,1709393028,1709395293,35.2,finished,37.76
771,4,95,771,1709394644,1709397809,76.9,finished,52.76
772,4,100,772,1709395995,1709398211,18.5,finished,36.94
773,4,116,773,1709397699,1709398800,33.1,finished,18.35
774,4,135,774,1709397044,1709398800,63.8,finished,29.26
775,4,139,775,1709396638,1709398800,47.6,finished,36.03
776,4,178,776,1709391957,1709394229,33.9,finished,37.87
777,4,179,777,1709392434,1709393439,20.9,finished,16.75
778,4,186,778,1709394883,1709397498,30.0,finished,43.59
779,4,189,779,1709397342,1709398800,26.2,finished,24.3
780,4,202,780,1709394172,1709394786,28.6,finished,10.24
781,4,208,781,1709398055,1709398800,23.4,finished,12.41
782,4,214,782,1709395966,1709398446,47.0,finished,41.33
783,4,223,783,1709397299,1709398800,52.7,finished,25.0
784,4,233,784,1709392260,1709393752,25.3,finished,24.86
785,4,246,785,1709397310,1709398013,17.0,finished,11.72
786,4,265,786,1709392884,1709394119,20.9,finished,20.58
787,4,295,787,1709397982,1709398800,55.4,finished,13.63
788,4,296,788,1709393603,1709394960,16.2,finished,22.61
789,4,297,789,1709396090,1709397512,2.4,finished,23.69
790,4,300,790,1709398474,1709398800,36.6,finished,5.43
791,4,301,791,1709392119,1709393608,34.2,finished,24.83
792,4,320,792,1709397623,1709398769,28.2,finished,19.11
793,4,321,793,1709392921,1709394639,12.2,finished,28.65
794,4,333,794,1709396389,1709398800,47.0,finished,40.18
795,4,334,795,1709392140,1709393468,27.6,finished,22.14
796,4,340,796,1709394622,1709396182,14.0,finished,25.99
797,4,342,797,1709393699,1709394933,25.4,finished,20.57
798,4,357,798,1709393517,1709395714,51.4,finished,36.62
799,4,358,799,1709395295,1709397327,43.1,finished,33.87
800,4,359,800,1709398304,1709398800,66.7,finished,8.26
801,4,380,801,1709392311,1709395323,24.6,finished,50.19
802,4,382,802,1709392178,1709393555,4.2,finished,22.95
803,4,383,803,1709397597,1709398800,42.5,finished,20.04
804,4,386,804,1709395941,1709396666,4.5,finished,12.08
805,4,390,805,1709393122,1709395120,10.0,finished,33.31
806,4,397,806,1709393212,1709396458,46.4,finished,54.11
807,4,403,807,1709395019,1709397220,70.2,finished,36.68
808,4,405,808,1709398257,1709398800,3.9,finished,9.05
809,4,411,809,1709397235,1709398717,47.4,finished,24.69
810,4,412,810,1709396804,1709398800,30.4,finished,33.26
811,4,418,811,1709394543,1709396155,28.8,finished,26.86
812,4,420,812,1709397749,1709398800,26.2,finished,17.51
813,4,432,813,1709393721,1709395377,44.8,finished,27.6
